id,labels,probably
1_3604a,0,0.99999976
1_3604b,1,1.0
1_3604d,0,1.0
1_3604c,0,1.0
1_2152c,1,1.0
1_2152d,1,1.0
1_2152b,1,0.99971706
1_2152a,1,1.0
3_5885a,0,0.99968994
3_5885c,0,0.99725324
3_5885b,1,1.0
3_5885d,0,0.99899286
3_9481d,0,0.9914977
3_9481b,0,1.0
3_9481c,0,1.0
3_9481a,0,0.98539144
3_5426b,0,0.99999595
3_5426d,0,1.0
3_5426a,0,1.0
3_5426c,1,1.0
1_1594d,0,0.9999999
1_1594c,1,1.0
1_1594b,0,1.0
1_1594a,1,1.0
3_2937a,1,0.9999522
3_2937d,0,0.99584866
3_2937b,0,0.9999336
3_2937c,1,0.6131107
4_1291d,1,1.0
4_1291b,1,1.0
4_1291a,1,0.9999833
4_1291c,0,0.9999981
3_3605d,1,1.0
3_3605b,0,1.0
3_3605a,1,1.0
3_3605c,1,1.0
2_1156d,0,1.0
2_1156b,1,0.9234573
2_1156c,0,1.0
2_1156a,0,1.0
3_6736a,0,1.0
3_6736d,1,0.9970572
3_6736c,0,0.9997905
3_6736b,0,0.5995461
1_4631b,0,1.0
1_4631d,0,0.87875396
1_4631a,0,0.99996555
1_4631c,1,0.70718277
3_8736c,0,1.0
3_8736b,0,1.0
3_8736a,0,1.0
3_8736d,0,1.0
3_1716b,1,1.0
3_1716a,1,1.0
3_1716d,0,1.0
3_1716c,1,1.0
3_1275a,0,1.0
3_1275d,0,1.0
3_1275c,0,1.0
3_1275b,0,1.0
2_595b,0,1.0
2_595d,1,1.0
2_595c,1,1.0
2_595a,1,1.0
1_2353d,0,1.0
1_2353b,1,1.0
1_2353c,1,0.69800586
1_2353a,0,1.0
3_1190d,0,1.0
3_1190b,0,1.0
3_1190c,0,1.0
3_1190a,0,1.0
3_13255c,1,0.9765503
3_13255d,1,0.9999999
3_13255a,0,1.0
3_13255b,1,0.99998283
3_167c,0,0.9999436
3_167a,1,0.83758706
3_167b,1,0.6127213
3_167d,1,0.99999535
1_3749a,0,1.0
1_3749c,1,0.9999994
1_3749d,1,0.9999968
1_3749b,0,0.9934214
1_1256a,1,1.0
1_1256b,1,1.0
1_1256d,1,1.0
1_1256c,1,1.0
1_4928b,0,1.0
1_4928a,0,0.99999976
1_4928d,1,0.9696379
1_4928c,0,0.9999502
1_4662a,0,1.0
1_4662b,0,1.0
1_4662d,1,0.99999976
1_4662c,1,1.0
4_816c,0,1.0
4_816a,0,0.9999764
4_816d,0,0.9054903
4_816b,0,0.9999254
3_15045a,1,1.0
3_15045c,0,0.999355
3_15045d,1,1.0
3_15045b,0,1.0
1_526c,1,0.6602551
1_526a,0,0.9927003
1_526b,0,1.0
1_526d,0,1.0
3_12909a,0,0.9999995
3_12909d,0,0.94124055
3_12909b,1,0.76946837
3_12909c,0,1.0
3_3543a,1,1.0
3_3543b,1,0.9999232
3_3543c,1,1.0
3_3543d,0,1.0
1_6961d,1,1.0
1_6961b,1,1.0
1_6961a,0,1.0
1_6961c,1,1.0
3_10344b,0,0.9999639
3_10344d,0,0.9999999
3_10344c,0,0.9999999
3_10344a,0,1.0
2_1027d,0,0.99997973
2_1027a,0,1.0
2_1027b,1,0.99133694
2_1027c,1,1.0
1_6842c,0,0.9999995
1_6842b,1,0.9999968
1_6842a,0,0.99313366
1_6842d,1,0.99983776
3_3376b,1,1.0
3_3376c,1,1.0
3_3376d,1,1.0
3_3376a,1,1.0
2_1666a,0,1.0
2_1666b,1,1.0
2_1666c,0,0.9999982
2_1666d,1,0.9980835
3_9667d,1,1.0
3_9667c,1,1.0
3_9667a,1,1.0
3_9667b,1,1.0
4_1433d,0,0.9999993
4_1433a,0,0.95066243
4_1433b,0,1.0
4_1433c,0,0.99999976
3_681d,1,1.0
3_681a,1,1.0
3_681c,1,1.0
3_681b,1,1.0
1_4465a,1,1.0
1_4465d,1,1.0
1_4465b,1,1.0
1_4465c,1,1.0
1_4611c,1,1.0
1_4611d,1,0.9999044
1_4611a,0,0.9995844
1_4611b,1,1.0
3_13967a,1,1.0
3_13967d,1,1.0
3_13967b,0,1.0
3_13967c,0,1.0
3_7379c,0,1.0
3_7379b,1,0.9861361
3_7379a,1,1.0
3_7379d,0,0.99995506
1_6882a,0,0.5951396
1_6882c,0,0.999998
1_6882d,0,0.99999976
1_6882b,0,1.0
3_3576c,0,1.0
3_3576b,1,1.0
3_3576a,0,1.0
3_3576d,0,1.0
1_7043a,1,1.0
1_7043d,1,1.0
1_7043b,1,1.0
1_7043c,0,0.98384655
3_5613a,1,0.9999989
3_5613b,1,1.0
3_5613c,1,1.0
3_5613d,1,1.0
4_3014b,0,0.99999964
4_3014d,1,0.99996555
4_3014a,1,0.9999926
4_3014c,0,0.9999554
3_5184c,1,1.0
3_5184d,1,0.99999976
3_5184a,1,0.9999999
3_5184b,1,1.0
3_5772d,1,1.0
3_5772b,1,1.0
3_5772a,0,1.0
3_5772c,1,1.0
3_5284a,0,1.0
3_5284b,0,1.0
3_5284c,0,1.0
3_5284d,1,1.0
2_1084a,1,1.0
2_1084c,0,0.9101604
2_1084b,1,1.0
2_1084d,0,0.977874
1_5461d,1,0.999985
1_5461c,1,1.0
1_5461a,0,0.7972571
1_5461b,0,1.0
1_5933c,1,0.9999999
1_5933d,1,1.0
1_5933a,1,1.0
1_5933b,0,0.9999654
3_4984a,0,0.9999993
3_4984b,0,1.0
3_4984c,0,0.9998242
3_4984d,0,0.9999995
1_5497c,0,1.0
1_5497a,1,1.0
1_5497d,0,1.0
1_5497b,0,0.9994167
2_1708c,1,1.0
2_1708d,0,0.97974235
2_1708a,1,1.0
2_1708b,1,1.0
1_5707b,0,1.0
1_5707a,0,1.0
1_5707c,0,0.9999982
1_5707d,0,1.0
3_14449c,1,0.53665125
3_14449b,0,0.94915324
3_14449a,0,0.9999982
3_14449d,0,0.99999833
1_6111a,0,1.0
1_6111d,0,1.0
1_6111c,0,1.0
1_6111b,1,1.0
3_9045c,0,0.92279845
3_9045b,1,0.9974189
3_9045a,0,0.9309752
3_9045d,0,1.0
3_3560a,0,0.99999976
3_3560d,0,0.9999994
3_3560b,0,0.9999999
3_3560c,1,0.99946004
1_2574d,0,1.0
1_2574b,0,1.0
1_2574c,1,0.99999964
1_2574a,0,1.0
1_901c,0,1.0
1_901d,0,1.0
1_901b,1,1.0
1_901a,1,0.99993587
4_848a,1,1.0
4_848b,1,1.0
4_848c,1,1.0
4_848d,1,1.0
3_7849d,1,0.99999547
3_7849a,1,0.99999344
3_7849c,1,1.0
3_7849b,0,0.9589536
3_15358d,0,1.0
3_15358b,1,1.0
3_15358a,0,1.0
3_15358c,1,1.0
3_11804c,1,1.0
3_11804a,0,1.0
3_11804b,0,1.0
3_11804d,0,0.9999999
3_8584c,1,1.0
3_8584a,0,0.9999999
3_8584b,1,1.0
3_8584d,0,1.0
3_14815d,0,0.9481476
3_14815b,0,1.0
3_14815a,1,1.0
3_14815c,0,0.69594896
3_12302b,1,0.99999654
3_12302a,0,1.0
3_12302d,0,0.9999752
3_12302c,0,0.9999999
2_508b,1,1.0
2_508a,1,1.0
2_508d,0,0.9979075
2_508c,1,1.0
1_6196d,1,1.0
1_6196a,0,1.0
1_6196b,0,1.0
1_6196c,0,0.99999964
2_521b,1,0.99819046
2_521a,0,0.9091085
2_521c,0,0.8564698
2_521d,0,0.7496462
3_2025a,1,0.99999964
3_2025c,1,0.9996182
3_2025b,1,0.7800692
3_2025d,1,0.99978644
1_2395b,0,0.99989986
1_2395a,1,1.0
1_2395c,1,1.0
1_2395d,1,1.0
3_7325b,1,1.0
3_7325c,1,1.0
3_7325d,1,1.0
3_7325a,0,0.9999999
3_1218b,1,1.0
3_1218a,1,1.0
3_1218c,1,0.8213926
3_1218d,1,1.0
3_4869c,1,1.0
3_4869d,0,1.0
3_4869a,0,0.99999976
3_4869b,0,1.0
3_5279a,0,0.9988217
3_5279d,0,0.9999957
3_5279b,0,1.0
3_5279c,0,0.9664954
3_6235c,1,0.99931705
3_6235d,1,1.0
3_6235b,0,1.0
3_6235a,0,0.9999094
3_14256c,1,1.0
3_14256d,0,1.0
3_14256a,0,1.0
3_14256b,1,0.9999734
4_1867d,0,0.893983
4_1867b,1,0.9999999
4_1867c,0,1.0
4_1867a,0,1.0
4_2680c,1,1.0
4_2680b,1,1.0
4_2680a,1,0.9907973
4_2680d,1,0.9988243
3_3938a,1,0.74210656
3_3938c,0,0.9999999
3_3938d,0,0.9998491
3_3938b,0,0.998754
1_3079c,1,1.0
1_3079b,1,1.0
1_3079a,1,1.0
1_3079d,1,1.0
1_6248c,1,1.0
1_6248d,1,0.98384124
1_6248a,1,1.0
1_6248b,1,1.0
1_5140d,1,1.0
1_5140c,1,0.9999908
1_5140a,0,1.0
1_5140b,1,0.95995444
4_2073a,0,0.99996936
4_2073d,0,0.9773588
4_2073c,0,1.0
4_2073b,0,1.0
3_5588a,0,1.0
3_5588c,0,1.0
3_5588d,1,1.0
3_5588b,0,1.0
3_10114b,0,1.0
3_10114c,1,0.9999925
3_10114d,1,1.0
3_10114a,0,1.0
1_2322d,0,1.0
1_2322a,1,1.0
1_2322b,0,1.0
1_2322c,0,1.0
3_3316a,1,0.99999905
3_3316d,1,0.99993885
3_3316b,1,1.0
3_3316c,0,0.9184621
3_521b,0,1.0
3_521c,0,1.0
3_521d,0,1.0
3_521a,1,1.0
3_1037c,1,0.99999964
3_1037b,1,0.9999949
3_1037d,1,1.0
3_1037a,1,1.0
2_547d,1,1.0
2_547c,1,1.0
2_547a,1,1.0
2_547b,1,1.0
3_14147a,0,1.0
3_14147c,0,1.0
3_14147d,1,0.99995446
3_14147b,0,1.0
4_236a,0,0.8982312
4_236d,1,0.9936836
4_236b,1,0.99940825
4_236c,1,0.9999871
4_3617b,1,1.0
4_3617d,1,1.0
4_3617c,1,0.99999213
4_3617a,1,0.99999976
3_11952c,0,0.99999106
3_11952b,1,1.0
3_11952a,0,0.999876
3_11952d,0,0.99605197
3_1763d,0,1.0
3_1763c,0,0.99999547
3_1763a,0,0.9999999
3_1763b,0,1.0
1_4123b,0,0.99991846
1_4123c,1,0.9997094
1_4123d,0,0.9968137
1_4123a,1,1.0
3_11358d,1,1.0
3_11358c,0,1.0
3_11358b,0,1.0
3_11358a,0,1.0
3_9501a,1,0.9856149
3_9501b,1,0.79335284
3_9501d,1,0.9719368
3_9501c,0,0.99997413
3_1290a,1,0.9999999
3_1290b,1,0.9999864
3_1290d,1,0.9999912
3_1290c,0,1.0
3_2699b,1,0.9823209
3_2699a,0,1.0
3_2699c,0,0.7104473
3_2699d,1,1.0
4_315b,1,0.9999728
4_315d,1,0.78152865
4_315c,1,1.0
4_315a,1,0.8570325
1_3207b,1,1.0
1_3207d,1,0.9999964
1_3207a,1,1.0
1_3207c,1,0.9999999
3_11879a,0,1.0
3_11879c,1,0.9999989
3_11879d,1,0.99999976
3_11879b,1,0.9999987
3_9357b,0,1.0
3_9357a,1,1.0
3_9357d,1,1.0
3_9357c,1,1.0
3_9225d,1,1.0
3_9225c,1,0.9999974
3_9225b,1,0.9991222
3_9225a,1,0.9999999
1_7280b,0,1.0
1_7280d,0,1.0
1_7280a,0,0.9999945
1_7280c,0,1.0
1_5467d,1,1.0
1_5467c,0,1.0
1_5467a,0,1.0
1_5467b,0,1.0
3_1856a,1,0.8491969
3_1856d,1,0.999962
3_1856c,1,0.9999893
3_1856b,0,1.0
1_1097c,0,1.0
1_1097a,0,1.0
1_1097d,1,1.0
1_1097b,0,0.99996006
4_139c,0,1.0
4_139d,1,1.0
4_139b,0,1.0
4_139a,0,1.0
4_301b,0,1.0
4_301d,0,0.5734694
4_301a,0,1.0
4_301c,0,1.0
1_4911d,0,0.97004145
1_4911b,1,1.0
1_4911c,1,1.0
1_4911a,1,1.0
3_957c,0,0.999997
3_957a,0,1.0
3_957b,1,0.9999969
3_957d,1,0.999923
4_3064c,0,1.0
4_3064d,0,1.0
4_3064a,1,1.0
4_3064b,0,0.99999976
4_1572c,1,1.0
4_1572d,1,0.9984585
4_1572b,0,1.0
4_1572a,0,0.9999999
3_5858c,1,0.9685394
3_5858d,0,1.0
3_5858b,0,0.66272986
3_5858a,0,1.0
3_8807b,0,0.9844002
3_8807c,1,1.0
3_8807a,0,1.0
3_8807d,1,1.0
1_5174a,1,1.0
1_5174c,1,1.0
1_5174d,0,0.99995065
1_5174b,1,1.0
2_303a,0,1.0
2_303b,0,0.9999994
2_303c,0,0.9986362
2_303d,0,0.9999969
1_1309c,0,0.98247623
1_1309a,1,0.9990515
1_1309d,0,1.0
1_1309b,0,0.9998455
3_12000c,1,1.0
3_12000b,1,1.0
3_12000d,1,1.0
3_12000a,1,0.9954105
1_1953b,0,1.0
1_1953a,0,1.0
1_1953c,1,1.0
1_1953d,0,1.0
3_14336a,0,0.99999285
3_14336b,0,0.80477357
3_14336c,0,0.99999964
3_14336d,0,0.9999999
1_7270c,1,1.0
1_7270d,0,0.9997359
1_7270a,1,0.9982843
1_7270b,0,1.0
3_844b,0,0.99999475
3_844a,0,0.9999691
3_844d,1,0.99961
3_844c,1,0.9879423
1_3057a,1,0.9999938
1_3057c,1,1.0
1_3057b,1,1.0
1_3057d,0,1.0
1_7019d,0,0.9999999
1_7019a,1,0.99999714
1_7019c,1,1.0
1_7019b,1,1.0
2_1097c,1,1.0
2_1097d,1,1.0
2_1097a,1,0.9999999
2_1097b,0,1.0
1_1862d,0,0.9896932
1_1862b,0,0.99999654
1_1862c,0,0.99865216
1_1862a,1,0.9999914
3_1980b,0,1.0
3_1980c,1,0.99999857
3_1980a,0,1.0
3_1980d,0,0.9990627
1_6587d,0,1.0
1_6587b,1,0.9999937
1_6587c,0,1.0
1_6587a,0,1.0
1_5236c,0,0.9999995
1_5236d,0,1.0
1_5236b,1,0.99999726
1_5236a,0,1.0
3_6100a,0,0.9999982
3_6100b,0,1.0
3_6100c,0,0.99992156
3_6100d,1,0.9999628
3_270c,1,0.99999917
3_270a,0,1.0
3_270d,0,1.0
3_270b,1,1.0
3_12488b,1,0.99999917
3_12488c,0,0.99992096
3_12488d,1,0.9999237
3_12488a,0,1.0
3_12311d,1,0.9999999
3_12311b,1,1.0
3_12311a,1,1.0
3_12311c,0,1.0
3_10011b,1,1.0
3_10011d,0,1.0
3_10011a,1,1.0
3_10011c,1,1.0
1_4506a,1,1.0
1_4506c,1,0.97877663
1_4506b,1,0.9999999
1_4506d,1,1.0
1_121d,0,0.9999032
1_121b,0,1.0
1_121c,0,1.0
1_121a,0,1.0
3_13955d,0,1.0
3_13955a,0,0.6689316
3_13955c,0,1.0
3_13955b,0,1.0
1_2767a,1,1.0
1_2767c,0,1.0
1_2767d,0,0.99729556
1_2767b,1,1.0
3_781a,1,0.9569968
3_781c,1,0.9999845
3_781b,1,1.0
3_781d,1,0.998971
3_6550d,1,1.0
3_6550a,0,0.9999938
3_6550b,1,0.9999914
3_6550c,0,0.82307845
2_1019b,0,0.99980444
2_1019a,1,1.0
2_1019d,0,1.0
2_1019c,1,0.99998987
1_959c,0,1.0
1_959d,0,1.0
1_959a,0,1.0
1_959b,1,0.50034016
3_14701c,1,0.99999976
3_14701b,0,1.0
3_14701a,0,1.0
3_14701d,1,0.9999968
1_320a,1,1.0
1_320c,1,1.0
1_320d,0,0.9999989
1_320b,0,0.9993074
2_75d,1,1.0
2_75c,0,1.0
2_75a,1,1.0
2_75b,1,1.0
1_2552b,1,1.0
1_2552d,1,1.0
1_2552a,0,1.0
1_2552c,1,0.99998665
3_4486b,0,1.0
3_4486d,0,1.0
3_4486c,0,0.9999993
3_4486a,0,0.9852609
1_1134c,1,1.0
1_1134a,0,0.99982774
1_1134b,1,1.0
1_1134d,1,1.0
3_13355c,1,0.9985044
3_13355d,0,1.0
3_13355a,0,1.0
3_13355b,0,1.0
3_10084d,0,1.0
3_10084c,0,0.9999999
3_10084b,1,0.9999969
3_10084a,0,0.9978066
3_14716b,1,1.0
3_14716a,0,0.6373901
3_14716d,1,0.97112805
3_14716c,1,1.0
4_3081d,0,1.0
4_3081c,1,1.0
4_3081b,1,0.9999976
4_3081a,1,0.92680657
3_1270b,0,0.999998
3_1270c,0,1.0
3_1270d,0,1.0
3_1270a,0,0.9998466
4_2990b,1,1.0
4_2990c,0,0.9999994
4_2990d,0,0.999997
4_2990a,1,1.0
3_7173b,0,1.0
3_7173a,1,1.0
3_7173c,0,0.9999999
3_7173d,1,1.0
4_3087d,0,0.9999999
4_3087b,0,1.0
4_3087c,0,1.0
4_3087a,0,1.0
3_11585d,0,1.0
3_11585c,1,1.0
3_11585b,0,1.0
3_11585a,1,0.99996495
1_4106c,0,1.0
1_4106b,0,0.9998091
1_4106d,0,1.0
1_4106a,0,1.0
1_3280b,1,1.0
1_3280a,1,0.9954151
1_3280d,0,0.99998987
1_3280c,1,0.99999976
3_9221c,0,1.0
3_9221a,0,1.0
3_9221b,1,0.99893385
3_9221d,1,1.0
4_1196d,1,0.9999999
4_1196a,1,0.9999757
4_1196b,1,1.0
4_1196c,1,0.9999696
1_2736c,1,1.0
1_2736d,1,0.7303591
1_2736b,0,1.0
1_2736a,1,0.9999999
1_5481a,0,0.9999927
1_5481c,0,1.0
1_5481d,1,1.0
1_5481b,0,1.0
3_4986d,0,1.0
3_4986a,0,1.0
3_4986b,0,0.9999995
3_4986c,0,0.99998844
1_4526a,0,1.0
1_4526d,0,0.9999883
1_4526c,0,0.99996996
1_4526b,0,1.0
4_377c,0,0.99999964
4_377b,0,1.0
4_377a,0,1.0
4_377d,1,0.99971145
1_6057c,1,1.0
1_6057a,1,1.0
1_6057d,1,0.9930496
1_6057b,1,1.0
1_37d,0,1.0
1_37b,0,1.0
1_37c,0,0.99999976
1_37a,0,1.0
3_7365d,1,1.0
3_7365b,1,0.99999154
3_7365a,0,1.0
3_7365c,0,0.999995
3_13683b,0,0.99996257
3_13683c,1,0.64191985
3_13683a,0,1.0
3_13683d,1,0.9999995
3_13120a,1,1.0
3_13120b,1,1.0
3_13120c,1,1.0
3_13120d,1,1.0
3_2623a,1,1.0
3_2623d,1,0.9999999
3_2623c,0,0.99993443
3_2623b,0,0.9999995
3_5538c,1,1.0
3_5538d,1,1.0
3_5538a,1,1.0
3_5538b,1,1.0
3_1355d,1,1.0
3_1355b,1,1.0
3_1355c,1,1.0
3_1355a,1,1.0
3_9140a,1,0.99600405
3_9140d,1,0.98136675
3_9140c,0,1.0
3_9140b,0,1.0
2_1469a,1,0.9992872
2_1469d,1,1.0
2_1469c,1,1.0
2_1469b,1,1.0
3_6772c,0,1.0
3_6772a,0,1.0
3_6772d,1,0.9999999
3_6772b,0,1.0
3_3963d,1,1.0
3_3963c,0,0.99994457
3_3963a,0,1.0
3_3963b,0,1.0
3_10624b,0,0.97217065
3_10624a,0,0.8942583
3_10624d,0,1.0
3_10624c,0,0.9806661
3_7566c,0,1.0
3_7566b,0,1.0
3_7566a,0,1.0
3_7566d,1,0.9994311
3_536c,1,0.99999833
3_536d,1,0.9999975
3_536b,1,0.999987
3_536a,1,0.64636666
3_3186d,0,0.99999344
3_3186b,0,0.9984848
3_3186a,0,0.99999905
3_3186c,0,0.9768489
1_3622c,0,0.9998437
1_3622a,1,1.0
1_3622d,1,0.94960755
1_3622b,1,0.99998045
3_8564d,1,0.9999989
3_8564b,1,1.0
3_8564c,1,1.0
3_8564a,1,1.0
3_8619a,1,1.0
3_8619b,1,1.0
3_8619c,1,1.0
3_8619d,0,0.718281
3_1304a,1,1.0
3_1304c,0,0.9999964
3_1304d,1,1.0
3_1304b,1,1.0
3_7811a,1,1.0
3_7811d,0,1.0
3_7811b,0,1.0
3_7811c,0,0.99946195
3_8445d,1,1.0
3_8445c,1,0.99851865
3_8445a,1,1.0
3_8445b,1,1.0
1_1962d,1,0.9999814
1_1962c,0,1.0
1_1962a,0,1.0
1_1962b,0,1.0
4_3197a,0,1.0
4_3197c,0,1.0
4_3197d,0,0.98910505
4_3197b,1,0.760467
1_2244b,1,1.0
1_2244c,1,0.9995161
1_2244a,1,0.9999981
1_2244d,1,0.99933463
3_10287d,1,1.0
3_10287b,1,1.0
3_10287c,1,1.0
3_10287a,1,1.0
3_3830d,0,0.999967
3_3830a,1,1.0
3_3830c,1,0.80441177
3_3830b,0,0.9583181
1_69b,1,0.9933303
1_69d,1,0.9999981
1_69a,1,0.99389124
1_69c,0,0.9999838
3_597d,1,1.0
3_597a,0,0.99532497
3_597b,0,0.999926
3_597c,1,1.0
1_4487c,1,0.9999995
1_4487d,0,1.0
1_4487a,0,0.7504496
1_4487b,0,0.9979699
3_15088b,1,0.99999964
3_15088c,1,0.9999621
3_15088a,0,1.0
3_15088d,0,1.0
4_3240c,1,1.0
4_3240d,0,0.994968
4_3240a,1,1.0
4_3240b,0,0.99999857
3_9079d,0,1.0
3_9079c,0,1.0
3_9079a,1,1.0
3_9079b,1,0.99995124
3_159a,1,0.9999981
3_159b,1,0.67795277
3_159c,1,0.9995321
3_159d,1,0.99577904
3_1240d,0,1.0
3_1240a,0,0.99981505
3_1240b,1,0.9999999
3_1240c,1,0.9115387
1_5735c,0,0.9999554
1_5735a,1,0.999966
1_5735b,0,0.99728227
1_5735d,0,1.0
3_6441b,0,0.99978644
3_6441c,0,1.0
3_6441d,0,0.9994443
3_6441a,0,1.0
1_5660c,0,0.9999989
1_5660d,0,1.0
1_5660b,1,1.0
1_5660a,0,0.9804073
3_3385c,1,1.0
3_3385d,1,1.0
3_3385a,1,1.0
3_3385b,1,1.0
3_10692d,1,0.9999913
3_10692b,1,0.87331665
3_10692a,0,0.61770093
3_10692c,1,0.9931854
3_3466a,1,0.9999975
3_3466c,1,1.0
3_3466b,1,0.9999999
3_3466d,1,0.9725937
1_1642d,0,1.0
1_1642b,0,1.0
1_1642a,0,1.0
1_1642c,1,1.0
3_10956d,1,1.0
3_10956a,0,0.9999995
3_10956b,0,0.99999607
3_10956c,0,0.56079316
1_2864b,1,0.9999999
1_2864d,0,0.99999964
1_2864c,0,1.0
1_2864a,0,0.8189919
3_6576b,0,0.7165301
3_6576d,0,0.9999844
3_6576a,0,1.0
3_6576c,1,1.0
3_3502c,0,1.0
3_3502a,0,1.0
3_3502d,1,0.99821424
3_3502b,0,1.0
3_4946a,0,0.5498407
3_4946d,0,1.0
3_4946c,1,1.0
3_4946b,1,1.0
3_4972a,1,1.0
3_4972b,1,0.9998622
3_4972c,1,0.999998
3_4972d,1,0.9999964
3_1899d,1,1.0
3_1899a,0,1.0
3_1899b,1,1.0
3_1899c,0,1.0
4_1631a,1,0.99998677
4_1631c,1,0.9999325
4_1631b,1,1.0
4_1631d,1,0.99998033
3_10695d,0,0.999998
3_10695c,0,1.0
3_10695b,0,1.0
3_10695a,0,1.0
3_14870d,1,0.99964786
3_14870b,0,1.0
3_14870a,0,1.0
3_14870c,0,1.0
3_180b,0,0.95643497
3_180c,0,1.0
3_180a,0,0.9297409
3_180d,0,0.7142014
1_291a,1,1.0
1_291d,1,1.0
1_291b,0,0.9983205
1_291c,1,1.0
3_7917d,1,0.999691
3_7917b,0,0.9999999
3_7917c,0,0.99898535
3_7917a,1,1.0
4_2135a,1,0.9999989
4_2135b,0,0.9999987
4_2135d,1,1.0
4_2135c,1,1.0
3_367c,0,1.0
3_367d,0,1.0
3_367a,1,1.0
3_367b,0,0.91700715
1_2066c,0,0.9999932
1_2066a,1,1.0
1_2066d,1,1.0
1_2066b,0,0.5829688
3_11812b,1,0.7166795
3_11812d,1,0.9684534
3_11812a,1,1.0
3_11812c,0,0.9282817
3_10070c,1,1.0
3_10070d,0,1.0
3_10070a,0,1.0
3_10070b,1,1.0
1_4965b,1,1.0
1_4965a,1,1.0
1_4965c,0,0.99999845
1_4965d,0,0.9670001
1_684b,1,1.0
1_684c,1,0.9080083
1_684d,1,1.0
1_684a,1,0.99991655
3_4781c,0,1.0
3_4781d,0,0.9863777
3_4781b,0,0.964901
3_4781a,1,0.99895763
3_5006c,1,0.99986136
3_5006b,0,0.9894622
3_5006d,1,1.0
3_5006a,0,1.0
1_4337b,0,1.0
1_4337c,1,0.8719865
1_4337d,0,0.54306096
1_4337a,0,0.999848
1_7084a,1,1.0
1_7084b,0,0.99324703
1_7084c,0,1.0
1_7084d,0,1.0
3_12957b,1,1.0
3_12957d,1,1.0
3_12957c,0,1.0
3_12957a,0,1.0
3_10824c,0,0.99999964
3_10824a,0,0.9999999
3_10824d,0,0.9999988
3_10824b,0,1.0
1_5810d,0,1.0
1_5810a,0,1.0
1_5810b,0,1.0
1_5810c,0,1.0
3_4118b,1,1.0
3_4118a,1,0.9999999
3_4118d,1,1.0
3_4118c,1,0.99928194
3_11732b,0,1.0
3_11732c,1,0.99999964
3_11732a,1,1.0
3_11732d,1,0.99999976
1_4671c,1,1.0
1_4671d,1,0.9973641
1_4671a,0,0.6130605
1_4671b,0,1.0
4_962d,1,0.99259114
4_962a,1,1.0
4_962c,1,1.0
4_962b,0,0.63632447
2_1832d,1,1.0
2_1832a,0,0.99999964
2_1832c,1,1.0
2_1832b,1,1.0
3_8775c,0,0.9999993
3_8775d,1,0.5762731
3_8775b,0,0.5610467
3_8775a,1,1.0
3_1594b,1,1.0
3_1594a,0,0.98690355
3_1594c,1,1.0
3_1594d,1,0.99999964
3_14684b,1,0.9995277
3_14684a,0,1.0
3_14684c,0,1.0
3_14684d,0,1.0
3_6466b,0,0.9999999
3_6466c,0,1.0
3_6466a,1,1.0
3_6466d,0,1.0
1_7403c,1,0.99999976
1_7403a,0,0.9999889
1_7403d,1,1.0
1_7403b,0,1.0
1_809a,1,1.0
1_809c,0,1.0
1_809d,0,1.0
1_809b,1,0.999992
1_6371b,0,1.0
1_6371a,1,1.0
1_6371d,0,1.0
1_6371c,0,0.9999863
3_8117d,1,0.99999976
3_8117a,1,0.7371458
3_8117c,1,0.9999944
3_8117b,1,0.9999989
1_5430b,0,1.0
1_5430a,0,0.99999607
1_5430d,0,0.99989796
1_5430c,0,0.9999999
4_2730c,0,1.0
4_2730b,1,1.0
4_2730d,0,1.0
4_2730a,1,1.0
3_10457d,0,1.0
3_10457b,1,1.0
3_10457a,1,1.0
3_10457c,1,1.0
3_10517d,0,0.999987
3_10517c,0,1.0
3_10517a,1,1.0
3_10517b,0,0.99999964
3_14968c,0,1.0
3_14968b,0,1.0
3_14968a,1,0.9999728
3_14968d,0,0.9999989
3_4886c,0,1.0
3_4886b,1,1.0
3_4886a,1,0.9999931
3_4886d,0,1.0
1_5173d,1,0.99698573
1_5173c,0,0.9891874
1_5173b,0,1.0
1_5173a,1,0.9999999
4_3958c,0,1.0
4_3958d,1,1.0
4_3958b,1,1.0
4_3958a,0,1.0
3_9650a,0,1.0
3_9650b,0,1.0
3_9650c,0,0.96445745
3_9650d,0,0.99995494
3_6452b,0,0.99677074
3_6452a,0,1.0
3_6452c,0,0.99998856
3_6452d,0,0.9999968
3_2862c,0,1.0
3_2862a,0,1.0
3_2862b,0,0.99999857
3_2862d,1,1.0
2_1434d,0,0.99997044
2_1434a,0,0.9999572
2_1434c,1,0.9999976
2_1434b,0,1.0
3_1438d,0,0.99999857
3_1438c,0,0.9980527
3_1438a,0,1.0
3_1438b,1,0.9999999
1_5299d,1,1.0
1_5299c,1,1.0
1_5299a,1,0.9999999
1_5299b,0,0.9999654
2_842d,1,0.99997723
2_842a,1,0.9999994
2_842c,0,0.9999708
2_842b,1,0.9999987
3_13800a,0,1.0
3_13800c,0,1.0
3_13800b,1,0.9999609
3_13800d,0,1.0
3_2198a,0,1.0
3_2198b,1,0.9999999
3_2198c,0,1.0
3_2198d,0,0.82738084
1_4825d,1,0.99660313
1_4825c,0,1.0
1_4825b,1,0.9996437
1_4825a,1,0.9865109
1_3091c,1,1.0
1_3091b,1,1.0
1_3091a,0,1.0
1_3091d,1,1.0
